,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.027535963058471682,0.017523511804572855,0.00481719970703125,0.002948491663588468,1e-09,{'var_smoothing': 1e-09},0.5978077080053641,0.6024489795918367,0.6005830903790087,0.6095626822157434,0.5943440233236151,0.6009492600669379,0.005100428225113359,1,0.601938775510204,0.6006617979329747,0.6017988075975569,0.5991457850468652,0.6027463156513754,0.6012582963477953,0.00124803205927244
1,0.024137210845947263,0.005354088967949248,0.004426097869873047,0.0007949594168843454,1e-06,{'var_smoothing': 1e-06},0.5978077080053641,0.6024489795918367,0.6005830903790087,0.6095626822157434,0.5943440233236151,0.6009492600669379,0.005100428225113359,1,0.601938775510204,0.6006617979329747,0.6017988075975569,0.5991457850468652,0.6027463156513754,0.6012582963477953,0.00124803205927244
2,0.023032093048095705,0.006473861347761312,0.00421595573425293,0.0010173324178637444,0.001,{'var_smoothing': 0.001},0.5977494023672089,0.6022740524781341,0.6006413994169096,0.6095626822157434,0.5942857142857143,0.600902613380602,0.0051121623483740344,3,0.6019679300291545,0.6005743356510838,0.6017988075975569,0.599160362093847,0.6027025845104299,0.6012408039764144,0.0012449338233671392
3,0.02166614532470703,0.007391308027313758,0.0035961627960205077,0.0012455657686054867,1.0,{'var_smoothing': 1},0.5976910967290537,0.5975510204081632,0.5975510204081632,0.6044897959183674,0.5917784256559767,0.5978122704108407,0.004028569725234864,4,0.5988483965014577,0.5968717657177011,0.5974694246439556,0.5961137592746462,0.598752204778356,0.5976111101832233,0.0010622371752564519
4,0.022612047195434568,0.006580017456895497,0.004308557510375978,0.001264610077791011,10.0,{'var_smoothing': 10},0.5462655238761588,0.5462390670553936,0.5462390670553936,0.5462390670553936,0.5462390670553936,0.5462443586663712,1.058291342002998e-05,5,0.5462390670553936,0.5462456815498317,0.5462456815498317,0.5462456815498317,0.5462456815498317,0.5462443586509439,2.645797775224779e-06
