,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,9.94091773033142,0.4216441113264887,2.4155807495117188,0.6777847751815497,gini,100,-1,"{'criterion': 'gini', 'n_estimators': 100, 'n_jobs': -1}",0.5603754883097195,0.558600583090379,0.5597084548104956,0.5602332361516035,0.5557434402332362,0.5589322573497685,0.001712101451064164,6,0.9989358600583093,0.9987317969125814,0.9987317969125814,0.9988192591944725,0.9989504526173087,0.9988338331390504,9.491551806452479e-05
1,18.677651023864748,0.6785740627372502,2.6269384384155274,0.778616257045922,gini,200,-1,"{'criterion': 'gini', 'n_estimators': 200, 'n_jobs': -1}",0.5629409363885488,0.5592419825072886,0.5588921282798833,0.560932944606414,0.5580758017492712,0.5600167928070809,0.001733373633935966,3,0.9989504373177842,0.9987317969125814,0.9987463739595632,0.9988192591944725,0.9989504526173087,0.9988396640003421,9.518355103650377e-05
2,37.89648885726929,0.22945802298690465,1.8070760726928712,0.4326001467668672,gini,500,-1,"{'criterion': 'gini', 'n_estimators': 500, 'n_jobs': -1}",0.5619497405399102,0.5623906705539359,0.5601166180758017,0.5616909620991254,0.5580758017492712,0.5608447714895453,0.0015826638949984508,2,0.9989504373177842,0.9987317969125814,0.9987463739595632,0.9988192591944725,0.9989504526173087,0.9988396640003421,9.518355103650377e-05
3,15.32751669883728,0.925554739317698,2.6999998569488524,0.2554635775402149,entropy,100,-1,"{'criterion': 'entropy', 'n_estimators': 100, 'n_jobs': -1}",0.5577517345927351,0.5602332361516035,0.5609912536443149,0.5591253644314869,0.5583673469387755,0.5592937691688726,0.0011856304128355839,5,0.9989504373177842,0.9987317969125814,0.9987172198655996,0.9988192591944725,0.9989504526173087,0.9988338331815492,0.00010140915552842264
4,27.448626804351807,0.5381778732271074,1.760455846786499,0.4189778051684154,entropy,200,-1,"{'criterion': 'entropy', 'n_estimators': 200, 'n_jobs': -1}",0.561891434901755,0.5596501457725948,0.5570262390670554,0.5604081632653061,0.559067055393586,0.5596086343016408,0.0016008982245681793,4,0.9989504373177842,0.9987317969125814,0.9987463739595632,0.9988192591944725,0.9989504526173087,0.9988396640003421,9.518355103650377e-05
5,45.65666556358338,0.24764832539304385,0.8515084743499756,0.02894966452680218,entropy,500,-1,"{'criterion': 'entropy', 'n_estimators': 500, 'n_jobs': -1}",0.5606670165004956,0.5632069970845481,0.5591253644314869,0.5612827988338193,0.5602332361516035,0.5609030798474653,0.0013503189738487526,1,0.9989504373177842,0.9987317969125814,0.9987463739595632,0.9988192591944725,0.9989504526173087,0.9988396640003421,9.518355103650377e-05
