,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,481.8633551597595,66.71404289959682,0.4868610382080078,0.06026548275012021,100,adaptive,0.001,adam,"{'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6046877733076789,0.6128862973760933,0.6085131195335277,0.6173760932944606,0.6067638483965014,0.6100453639024618,0.004552600474237463,2,0.6115014577259476,0.6096995670617047,0.6103992653168321,0.6091602163233772,0.6106616521625049,0.6102844317180732,0.0008053025820006009
1,156.80882067680358,29.943717757053715,0.4643970489501953,0.04394356435376815,100,adaptive,0.1,adam,"{'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.5978077080053641,0.5462390670553936,0.6060641399416911,0.6017492711370263,0.5462390670553936,0.5796200627397932,0.027380061523247592,4,0.6020553935860058,0.5462456815498317,0.6088832524307226,0.5922945729654087,0.5462456815498317,0.5791449164163601,0.02737477441005834
2,162.85073838233947,43.74798585762028,0.4547508239746094,0.04010090947395418,100,adaptive,1.0,adam,"{'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 1, 'solver': 'adam'}",0.5462655238761588,0.4537609329446064,0.5462390670553936,0.4537609329446064,0.5462390670553936,0.5092535364019078,0.045309081700257485,7,0.5462390670553936,0.4537543184501684,0.5462456815498317,0.4537543184501684,0.5462456815498317,0.5092478134110787,0.045310248963686565
3,779.5751934528349,67.87898230324483,0.5376691341400146,0.08124476776174237,"(100, 100)",adaptive,0.001,adam,"{'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6053874409655413,0.6116618075801751,0.6126530612244898,0.6159766763848397,0.6062973760932945,0.6103952140499819,0.003993130464512353,1,0.6116180758017493,0.6102972259879593,0.6105158816926867,0.6098890686724683,0.6121485109546508,0.6108937526219029,0.0008493624485301362
4,424.7189745426178,87.53870073476604,1.0144079208374024,0.12450696693215915,"(100, 100)",adaptive,0.1,adam,"{'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.600548072998659,0.5462390670553936,0.5462390670553936,0.5462390670553936,0.5462390670553936,0.5571013749110798,0.02172398236834896,6,0.6066472303206997,0.5462456815498317,0.5462456815498317,0.5462456815498317,0.5462456815498317,0.5583259913040053,0.02416061950834721
5,830.879829120636,125.70356082854951,0.3976308345794678,0.241253716495007,"(100, 100)",adaptive,1.0,adam,"{'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 1, 'solver': 'adam'}",0.4537344761238412,0.4537609329446064,0.5462390670553936,0.5462390670553936,0.5462390670553936,0.5092418747303239,0.04531146181631138,9,0.4537609329446064,0.4537543184501684,0.5462456815498317,0.5462456815498317,0.5462456815498317,0.5092504592088539,0.04530970887638452
6,926.6186707019806,179.61203384586295,0.3297701358795166,0.3156646476951825,"(100, 100, 100)",adaptive,0.001,adam,"{'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.603638271820885,0.6119533527696793,0.6100874635568513,0.6155685131195335,0.6056559766763848,0.6093806486221734,0.004295508824410053,3,0.6171720116618076,0.6102972259879593,0.6115945831693416,0.6101660325651229,0.6119007011559598,0.6122261109080382,0.002566366025004372
7,390.2682953834534,24.87615887331036,1.001080369949341,0.09847818086881366,"(100, 100, 100)",adaptive,0.1,adam,"{'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.5462655238761588,0.5462390670553936,0.6063556851311953,0.5462390670553936,0.5462390670553936,0.5582675420694803,0.024043898467900702,5,0.5462390670553936,0.5462456815498317,0.6076587804842495,0.5462456815498317,0.5462456815498317,0.5585269784378275,0.02456590115678492
8,667.1123446464538,123.90849742390422,0.26376953125,0.11456512126671753,"(100, 100, 100)",adaptive,1.0,adam,"{'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 1, 'solver': 'adam'}",0.5462655238761588,0.4537609329446064,0.5462390670553936,0.5462390670553936,0.4537609329446064,0.5092535364019078,0.045309081700257485,7,0.5462390670553936,0.4537543184501684,0.5462456815498317,0.5462456815498317,0.4537543184501684,0.5092478134110787,0.045310248963686565
